"Date","Currency","Mean","Buy","Sell"
"05/12/2018","STG POUND","131.2111","131.0633","131.3589"
"04/12/2018","STG POUND","130.5583","130.3950","130.7217"
"03/12/2018","STG POUND","130.8375","130.6928","130.9822"
"30/11/2018","STG POUND","131.0458","130.9061","131.1856"
"29/11/2018","STG POUND","131.2492","131.0950","131.4033"
"28/11/2018","STG POUND","131.0447","130.8956","131.1939"
"27/11/2018","STG POUND","131.6736","131.5256","131.8217"
"26/11/2018","STG POUND","131.4433","131.2917","131.5950"
"23/11/2018","STG POUND","131.9017","131.7522","132.0511"
"22/11/2018","STG POUND","131.1025","130.9517","131.2533"
"21/11/2018","STG POUND","132.0689","131.9272","132.2106"
"20/11/2018","STG POUND","132.0781","131.9272","132.2289"
"19/11/2018","STG POUND","132.2339","132.0833","132.3844"
"16/11/2018","STG POUND","132.0822","131.9350","132.2294"
"15/11/2018","STG POUND","133.4867","133.3411","133.6322"
"14/11/2018","STG POUND","133.2106","133.0600","133.3611"
"13/11/2018","STG POUND","131.7783","131.6306","131.9261"
"12/11/2018","STG POUND","133.1417","132.9889","133.2944"
"09/11/2018","STG POUND","133.5203","133.3644","133.6761"
"08/11/2018","STG POUND","133.6114","133.4539","133.7689"
"07/11/2018","STG POUND","133.6550","133.5061","133.8039"
"06/11/2018","STG POUND","132.0586","131.9050","132.2122"
"05/11/2018","STG POUND","131.7575","131.6111","131.9039"
"02/11/2018","STG POUND","131.3914","131.2411","131.5417"
"01/11/2018","STG POUND","130.2125","130.0667","130.3583"
"31/10/2018","STG POUND","129.9103","129.7578","130.0628"
"30/10/2018","STG POUND","130.3708","130.2233","130.5183"
"29/10/2018","STG POUND","129.8983","129.7494","130.0472"
"26/10/2018","STG POUND","130.3594","130.2106","130.5083"
"25/10/2018","STG POUND","130.8600","130.7139","131.0061"
"24/10/2018","STG POUND","131.4131","131.2606","131.5656"
"23/10/2018","STG POUND","131.2514","131.0844","131.4183"
"22/10/2018","STG POUND","131.7119","131.5611","131.8628"
"19/10/2018","STG POUND","132.3289","132.1733","132.4844"
"18/10/2018","STG POUND","132.6478","132.4961","132.7994"
"17/10/2018","STG POUND","133.3458","133.1961","133.4956"
"16/10/2018","STG POUND","132.7581","132.6078","132.9083"
"15/10/2018","STG POUND","133.0142","132.8628","133.1656"
"12/10/2018","STG POUND","133.4681","133.3128","133.6233"
"11/10/2018","STG POUND","131.7233","131.5728","131.8739"
"09/10/2018","STG POUND","131.6869","131.5367","131.8372"
"08/10/2018","STG POUND","131.7886","131.6389","131.9383"
"05/10/2018","STG POUND","131.3958","131.2428","131.5489"
"04/10/2018","STG POUND","131.2242","131.0711","131.3772"
"03/10/2018","STG POUND","130.8728","130.7239","131.0217"
"02/10/2018","STG POUND","131.8425","131.6917","131.9933"
"01/10/2018","STG POUND","131.3131","131.1617","131.4644"
"28/09/2018","STG POUND","132.4872","132.3361","132.6383"
"27/09/2018","STG POUND","132.9461","132.7978","133.0944"
"26/09/2018","STG POUND","132.8703","132.7206","133.0200"
"25/09/2018","STG POUND","132.7969","132.6483","132.9456"
"24/09/2018","STG POUND","132.0886","131.9489","132.2283"
"21/09/2018","STG POUND","133.4492","133.3061","133.5922"
"20/09/2018","STG POUND","132.4447","132.2933","132.5961"
"19/09/2018","STG POUND","132.6392","132.4928","132.7856"
"18/09/2018","STG POUND","132.5203","132.3750","132.6656"
"17/09/2018","STG POUND","132.2417","132.0956","132.3878"
"14/09/2018","STG POUND","132.6289","132.4756","132.7822"
"13/09/2018","STG POUND","131.2164","131.0622","131.3706"
"12/09/2018","STG POUND","130.8297","130.6844","130.9750"
"11/09/2018","STG POUND","131.0572","130.9089","131.2056"
"10/09/2018","STG POUND","130.4389","130.2900","130.5878"
"07/09/2018","STG POUND","130.3164","130.1661","130.4667"
"06/09/2018","STG POUND","130.5211","130.3683","130.6739"
"05/09/2018","STG POUND","129.3644","129.2217","129.5072"
"04/09/2018","STG POUND","129.6100","129.4661","129.7539"
"03/09/2018","STG POUND","130.5367","130.3906","130.6828"
"31/08/2018","STG POUND","130.9175","130.7706","131.0644"
"30/08/2018","STG POUND","130.3250","130.1094","130.5406"
"29/08/2018","STG POUND","130.0486","129.8339","130.2633"
"28/08/2018","STG POUND","129.8058","129.5861","130.0256"
"27/08/2018","STG POUND","129.5158","129.3683","129.6633"
"24/08/2018","STG POUND","129.5083","129.3617","129.6550"
"23/08/2018","STG POUND","130.0300","129.8839","130.1761"
"22/08/2018","STG POUND","128.8147","128.6683","128.9611"
"20/08/2018","STG POUND","128.3356","128.1961","128.4750"
"17/08/2018","STG POUND","128.1906","128.0411","128.3400"
"16/08/2018","STG POUND","127.7803","127.6344","127.9261"
"15/08/2018","STG POUND","128.6578","128.5128","128.8028"
"14/08/2018","STG POUND","128.6044","128.4594","128.7494"
"13/08/2018","STG POUND","128.4253","128.1722","128.6783"
"10/08/2018","STG POUND","129.3497","129.2067","129.4928"
"09/08/2018","STG POUND","129.3161","129.1661","129.4661"
"08/08/2018","STG POUND","130.0089","129.8661","130.1517"
"07/08/2018","STG POUND","129.8781","129.7278","130.0283"
"06/08/2018","STG POUND","130.4617","130.3178","130.6056"
"03/08/2018","STG POUND","131.1381","130.9811","131.2950"
"02/08/2018","STG POUND","131.8425","131.6950","131.9900"
"01/08/2018","STG POUND","131.9200","131.7689","132.0711"
"31/07/2018","STG POUND","131.8261","131.6767","131.9756"
"30/07/2018","STG POUND","131.5800","131.4306","131.7294"
"27/07/2018","STG POUND","132.0939","131.9444","132.2433"
"26/07/2018","STG POUND","132.3139","132.1650","132.4628"
"25/07/2018","STG POUND","131.9019","131.7511","132.0528"
"24/07/2018","STG POUND","131.9219","131.7711","132.0728"
"23/07/2018","STG POUND","131.9275","131.7800","132.0750"
"20/07/2018","STG POUND","130.8058","130.6356","130.9761"
"19/07/2018","STG POUND","131.6583","131.5083","131.8083"
"18/07/2018","STG POUND","131.6583","131.5083","131.8083"
"17/07/2018","STG POUND","133.0800","132.9317","133.2283"
"16/07/2018","STG POUND","132.5842","132.4300","132.7383"
"13/07/2018","STG POUND","133.3028","133.1533","133.4522"
"12/07/2018","STG POUND","133.7508","133.6044","133.8972"
"11/07/2018","STG POUND","133.9142","133.7622","134.0661"
"10/07/2018","STG POUND","134.6372","134.4933","134.7811"
"09/07/2018","STG POUND","133.7431","133.5956","133.8906"
"06/07/2018","STG POUND","133.2008","133.0511","133.3506"
"05/07/2018","STG POUND","133.0517","132.9011","133.2022"
"04/07/2018","STG POUND","132.8033","132.6533","132.9533"
"03/07/2018","STG POUND","132.4050","132.2444","132.5656"
"02/07/2018","STG POUND","132.6856","132.5372","132.8339"
"29/06/2018","STG POUND","132.0969","131.9478","132.2461"
"28/06/2018","STG POUND","132.9992","132.8517","133.1467"
"27/06/2018","STG POUND","133.4122","133.2628","133.5617"
"26/06/2018","STG POUND","133.8825","133.7344","134.0306"
"25/06/2018","STG POUND","133.9519","133.7994","134.1044"
"22/06/2018","STG POUND","133.6775","133.5228","133.8322"
"21/06/2018","STG POUND","133.0156","132.8639","133.1672"
"20/06/2018","STG POUND","133.1978","133.0450","133.3506"
"19/06/2018","STG POUND","133.8306","133.6839","133.9772"
"18/06/2018","STG POUND","134.8292","134.6800","134.9783"
"14/06/2018","STG POUND","134.9586","134.8167","135.1006"
"13/06/2018","STG POUND","135.1100","134.9617","135.2583"
"12/06/2018","STG POUND","135.2022","135.0533","135.3511"
"11/06/2018","STG POUND","135.2283","135.0694","135.3872"
"08/06/2018","STG POUND","135.1053","134.9528","135.2578"
"07/06/2018","STG POUND","135.4853","135.3311","135.6394"
"06/06/2018","STG POUND","134.9344","134.7833","135.0856"
"05/06/2018","STG POUND","134.8658","134.7178","135.0139"
"04/06/2018","STG POUND","134.8164","134.6678","134.9650"
"31/05/2018","STG POUND","134.6450","134.4956","134.7944"
"30/05/2018","STG POUND","134.6450","134.4956","134.7944"
"29/05/2018","STG POUND","135.1403","134.9922","135.2883"
"28/05/2018","STG POUND","134.9458","134.7789","135.1128"
"25/05/2018","STG POUND","135.3208","135.1694","135.4722"
"24/05/2018","STG POUND","134.7958","134.6356","134.9561"
"23/05/2018","STG POUND","135.4225","135.2722","135.5728"
"22/05/2018","STG POUND","134.9494","134.7972","135.1017"
"21/05/2018","STG POUND","135.4908","135.3361","135.6456"
"18/05/2018","STG POUND","135.6069","135.4550","135.7589"
"17/05/2018","STG POUND","135.5692","135.4194","135.7189"
"16/05/2018","STG POUND","135.2603","135.1039","135.4167"
"15/05/2018","STG POUND","136.3242","136.1806","136.4678"
"14/05/2018","STG POUND","136.3089","136.1628","136.4550"
"11/05/2018","STG POUND","135.7956","135.6417","135.9494"
"10/05/2018","STG POUND","136.6350","136.4889","136.7811"
"09/05/2018","STG POUND","135.7047","135.5522","135.8572"
"08/05/2018","STG POUND","135.8647","135.7117","136.0178"
"07/05/2018","STG POUND","135.6908","135.5372","135.8444"
"04/05/2018","STG POUND","136.1753","136.0272","136.3233"
"03/05/2018","STG POUND","136.4722","136.3172","136.6272"
"02/05/2018","STG POUND","137.8983","137.7389","138.0578"
"30/04/2018","STG POUND","138.3147","138.1561","138.4733"
"27/04/2018","STG POUND","140.2756","140.1250","140.4261"
"26/04/2018","STG POUND","139.5931","139.4433","139.7428"
"25/04/2018","STG POUND","139.7417","139.5833","139.9000"
"24/04/2018","STG POUND","139.5969","139.3994","139.7944"
"23/04/2018","STG POUND","140.3494","140.2056","140.4933"
"20/04/2018","STG POUND","142.6886","142.5250","142.8522"
"19/04/2018","STG POUND","142.8703","142.7117","143.0289"
"18/04/2018","STG POUND","143.7100","143.5494","143.8706"
"17/04/2018","STG POUND","144.0167","143.8589","144.1744"
"16/04/2018","STG POUND","143.7117","143.5578","143.8656"
"13/04/2018","STG POUND","143.1903","143.0328","143.3478"
"12/04/2018","STG POUND","143.3481","143.1894","143.5067"
"11/04/2018","STG POUND","143.1464","142.9867","143.3061"
"10/04/2018","STG POUND","142.7522","142.5906","142.9139"
"09/04/2018","STG POUND","142.0422","141.8833","142.2011"
"06/04/2018","STG POUND","141.7300","141.5767","141.8833"
"05/04/2018","STG POUND","142.2386","142.0811","142.3961"
"04/04/2018","STG POUND","142.0122","141.8517","142.1728"
"03/04/2018","STG POUND","141.8367","141.6750","141.9983"
"29/03/2018","STG POUND","142.3133","142.1556","142.4711"
"28/03/2018","STG POUND","142.7931","142.6400","142.9461"
"27/03/2018","STG POUND","143.3761","143.2128","143.5394"
"26/03/2018","STG POUND","142.7678","142.6044","142.9311"
"23/03/2018","STG POUND","142.3756","142.2161","142.5350"
"22/03/2018","STG POUND","142.1567","142.0067","142.3067"
"21/03/2018","STG POUND","141.8433","141.6922","141.9944"
"20/03/2018","STG POUND","142.3714","142.2122","142.5306"
"19/03/2018","STG POUND","141.1953","141.0411","141.3494"
"16/03/2018","STG POUND","141.4242","141.2689","141.5794"
"15/03/2018","STG POUND","140.6781","140.5283","140.8278"
"14/03/2018","STG POUND","141.4219","141.2806","141.5633"
"13/03/2018","STG POUND","140.6681","140.5178","140.8183"
"12/03/2018","STG POUND","139.9403","139.7828","140.0978"
"09/03/2018","STG POUND","140.4514","140.2972","140.6056"
"08/03/2018","STG POUND","140.4456","140.2867","140.6044"
"07/03/2018","STG POUND","140.8872","140.7311","141.0433"
"06/03/2018","STG POUND","139.9192","139.7706","140.0678"
"05/03/2018","STG POUND","139.6283","139.4778","139.7789"
"02/03/2018","STG POUND","139.2331","139.0839","139.3822"
"01/03/2018","STG POUND","140.1697","140.0167","140.3228"
"28/02/2018","STG POUND","141.5794","141.4222","141.7367"
"27/02/2018","STG POUND","142.7322","142.5678","142.8967"
"26/02/2018","STG POUND","142.4147","142.2583","142.5711"
"23/02/2018","STG POUND","141.5514","141.3944","141.7083"
"22/02/2018","STG POUND","141.3311","141.1717","141.4906"
"21/02/2018","STG POUND","141.8919","141.7367","142.0472"
"20/02/2018","STG POUND","141.5211","141.3656","141.6767"
"19/02/2018","STG POUND","142.0814","141.9250","142.2378"
"16/02/2018","STG POUND","142.5172","142.3611","142.6733"
"15/02/2018","STG POUND","139.8058","139.6478","139.9639"
"14/02/2018","STG POUND","140.4956","140.3389","140.6522"
"13/02/2018","STG POUND","139.6033","139.4483","139.7583"
"12/02/2018","STG POUND","139.4717","139.3172","139.6261"
"09/02/2018","STG POUND","140.5611","140.3811","140.7411"
"08/02/2018","STG POUND","140.4975","140.3467","140.6483"
"07/02/2018","STG POUND","140.5178","140.3567","140.6789"
"06/02/2018","STG POUND","141.9897","141.8322","142.1472"
"05/02/2018","STG POUND","144.1894","144.0306","144.3483"
"02/02/2018","STG POUND","144.9269","144.7689","145.0850"
"01/02/2018","STG POUND","144.7572","144.5994","144.9150"
"31/01/2018","STG POUND","144.6625","144.5100","144.8150"
"30/01/2018","STG POUND","144.0839","143.9278","144.2400"
"29/01/2018","STG POUND","145.7842","145.6272","145.9411"
"26/01/2018","STG POUND","146.5406","146.3800","146.7011"
"25/01/2018","STG POUND","145.2364","145.0756","145.3972"
"24/01/2018","STG POUND","143.6206","143.4622","143.7789"
"23/01/2018","STG POUND","142.8383","142.6889","142.9878"
"22/01/2018","STG POUND","142.6919","142.5528","142.8311"
"19/01/2018","STG POUND","142.7011","142.5517","142.8506"
"18/01/2018","STG POUND","141.9294","141.7783","142.0806"
"17/01/2018","STG POUND","141.7922","141.6372","141.9472"
"16/01/2018","STG POUND","141.9925","141.8461","142.1389"
"15/01/2018","STG POUND","140.7203","140.5672","140.8733"
"12/01/2018","STG POUND","139.5086","139.3522","139.6650"
"11/01/2018","STG POUND","139.5222","139.3711","139.6733"
"10/01/2018","STG POUND","139.5822","139.4322","139.7322"
"09/01/2018","STG POUND","139.7878","139.6317","139.9439"
"08/01/2018","STG POUND","140.0425","139.8967","140.1883"
"05/01/2018","STG POUND","139.8347","139.6778","139.9917"
"04/01/2018","STG POUND","140.1914","140.0394","140.3433"
"03/01/2018","STG POUND","140.0983","139.9461","140.2506"
"02/01/2018","STG POUND","139.6533","139.5017","139.8050"
"29/12/2017","STG POUND","138.7531","138.6028","138.9033"
"28/12/2017","STG POUND","138.4867","138.3367","138.6367"
"27/12/2017","STG POUND","137.9314","137.7806","138.0822"
"22/12/2017","STG POUND","137.6831","137.5328","137.8333"
"21/12/2017","STG POUND","138.2233","138.0778","138.3689"
"20/12/2017","STG POUND","137.7219","137.5744","137.8694"
"19/12/2017","STG POUND","138.5067","138.3506","138.6628"
"18/12/2017","STG POUND","137.9725","137.8106","138.1344"
"15/12/2017","STG POUND","138.5511","138.3933","138.7089"
"14/12/2017","STG POUND","137.6781","137.5383","137.8178"
"13/12/2017","STG POUND","137.8942","137.7417","138.0467"
"11/12/2017","STG POUND","138.3203","138.1728","138.4678"
"08/12/2017","STG POUND","137.8539","137.7039","138.0039"
"07/12/2017","STG POUND","137.5358","137.3839","137.6878"
"06/12/2017","STG POUND","138.2281","138.0750","138.3811"
"05/12/2017","STG POUND","139.3833","139.2306","139.5361"
"04/12/2017","STG POUND","138.8600","138.7089","139.0111"
"01/12/2017","STG POUND","138.6994","138.5461","138.8528"
"30/11/2017","STG POUND","138.3797","138.2256","138.5339"
"29/11/2017","STG POUND","138.2347","138.0878","138.3817"
"27/11/2017","STG POUND","137.8306","137.6828","137.9783"
"24/11/2017","STG POUND","137.4339","137.2861","137.5817"
"23/11/2017","STG POUND","137.4981","137.3478","137.6483"
"22/11/2017","STG POUND","136.9861","136.8478","137.1244"
"21/11/2017","STG POUND","137.1911","137.0456","137.3367"
"20/11/2017","STG POUND","136.8939","136.7444","137.0433"
"17/11/2017","STG POUND","136.8394","136.6939","136.9850"
"16/11/2017","STG POUND","136.5414","136.3911","136.6917"
"15/11/2017","STG POUND","135.8400","135.6950","135.9850"
"14/11/2017","STG POUND","135.5686","135.4244","135.7128"
"13/11/2017","STG POUND","136.6736","136.5250","136.8222"
"10/11/2017","STG POUND","135.7892","135.6428","135.9356"
"09/11/2017","STG POUND","135.9733","135.8306","136.1161"
"08/11/2017","STG POUND","135.9692","135.8211","136.1172"
"07/11/2017","STG POUND","135.8181","135.6717","135.9644"
"06/11/2017","STG POUND","135.7439","135.6039","135.8839"
"03/11/2017","STG POUND","136.0467","135.8994","136.1939"
"02/11/2017","STG POUND","137.7281","137.5800","137.8761"
"01/11/2017","STG POUND","137.4389","137.2867","137.5911"
"31/10/2017","STG POUND","136.6483","136.5028","136.7939"
"30/10/2017","STG POUND","135.6722","135.5289","135.8156"
"30/10/2017","STG POUND","135.6722","135.5289","135.8156"
"27/10/2017","STG POUND","136.5014","136.3567","136.6461"
"24/10/2017","STG POUND","136.6728","136.5239","136.8217"
"23/10/2017","STG POUND","136.5311","136.3833","136.6789"
"19/10/2017","STG POUND","136.1900","136.0456","136.3344"
"18/10/2017","STG POUND","136.1733","136.0244","136.3222"
"17/10/2017","STG POUND","137.2056","137.0567","137.3544"
"16/10/2017","STG POUND","137.5647","137.4144","137.7150"
"13/10/2017","STG POUND","135.8408","135.6967","135.9850"
"12/10/2017","STG POUND","136.3317","136.1872","136.4761"
"11/10/2017","STG POUND","136.1306","135.9744","136.2867"
"10/10/2017","STG POUND","135.7214","135.5733","135.8694"
"09/10/2017","STG POUND","134.5656","134.4200","134.7111"
"06/10/2017","STG POUND","135.5564","135.4150","135.6978"
"05/10/2017","STG POUND","137.1094","136.9656","137.2533"
"04/10/2017","STG POUND","136.9300","136.7817","137.0783"
"03/10/2017","STG POUND","136.9989","136.8522","137.1456"
"02/10/2017","STG POUND","138.0069","137.8578","138.1561"
"29/09/2017","STG POUND","138.6114","138.4583","138.7644"
"28/09/2017","STG POUND","138.4428","138.2933","138.5922"
"27/09/2017","STG POUND","138.9389","138.7878","139.0900"
"26/09/2017","STG POUND","139.1808","139.0317","139.3300"
"25/09/2017","STG POUND","139.4731","139.3206","139.6256"
"22/09/2017","STG POUND","139.5156","139.3656","139.6656"
"21/09/2017","STG POUND","140.0639","139.9167","140.2111"
"20/09/2017","STG POUND","139.6194","139.4722","139.7667"
"19/09/2017","STG POUND","139.8908","139.7372","140.0444"
"18/09/2017","STG POUND","139.9717","139.8206","140.1228"
"15/09/2017","STG POUND","137.3408","137.1939","137.4878"
"14/09/2017","STG POUND","136.4086","136.2611","136.5561"
"13/09/2017","STG POUND","136.3628","136.2144","136.5111"
"12/09/2017","STG POUND","135.5453","135.3950","135.6956"
"11/09/2017","STG POUND","135.8472","135.7022","135.9922"
"08/09/2017","STG POUND","134.9608","134.8150","135.1067"
"07/09/2017","STG POUND","134.7028","134.5622","134.8433"
